Timestamp,Open,High,Low,Close,Volume,IsFilled
2020-01-01T22:01:00,1.12133,1.1215549999999999,1.12133,1.1215350000000002,34.1684999242425,False
2020-01-01T22:02:00,1.12154,1.121585,1.12154,1.121555,11.144000008702278,False
2020-01-01T22:03:00,1.12153,1.1215350000000002,1.121455,1.12147,38.02000004053116,False
2020-01-01T22:04:00,1.1214650000000002,1.121485,1.12138,1.12138,14.040000140666962,False
2020-01-01T22:05:00,1.12138,1.121485,1.12138,1.1214300000000001,28.07999950647354,False
2020-01-01T22:06:00,1.1214300000000001,1.121505,1.121305,1.121335,30.529999896883965,False
2020-01-01T22:07:00,1.12138,1.12151,1.12138,1.12151,8.219999969005585,False
2020-01-01T22:08:00,1.1213,1.121385,1.1213,1.121385,7.01000002771616,False
2020-01-01T22:09:00,1.121425,1.12148,1.121425,1.1214300000000001,32.13000012934208,False
2020-01-01T22:10:00,1.121425,1.1214300000000001,1.121235,1.1213950000000001,39.99000000953674,False
2020-01-01T22:11:00,1.121365,1.121365,1.121365,1.121365,1.100000023841858,False
2020-01-01T22:12:00,1.12138,1.121445,1.12138,1.1213950000000001,10.840000212192535,False
2020-01-01T22:13:00,1.1214300000000001,1.1214300000000001,1.121375,1.1213899999999999,33.340000569820404,False
2020-01-01T22:14:00,1.121375,1.1213950000000001,1.12137,1.1213950000000001,13.800000250339508,False
2020-01-01T22:15:00,1.121385,1.12147,1.1213549999999999,1.121425,82.03000126034021,False
2020-01-01T22:16:00,1.1214149999999998,1.1214149999999998,1.12138,1.12138,3.8799999952316284,False
2020-01-01T22:17:00,1.121385,1.1216,1.121385,1.12159,10.519999921321869,False
2020-01-01T22:18:00,1.1215350000000002,1.121545,1.121515,1.121525,10.5,False
2020-01-01T22:19:00,1.1216,1.1216,1.1213899999999999,1.1214849999999998,63.30999982357025,False
2020-01-01T22:20:00,1.121475,1.12148,1.121445,1.121455,74.1800007224083,False
2020-01-01T22:21:00,1.12145,1.12157,1.12144,1.1215549999999999,107.5299996137619,False
2020-01-01T22:22:00,1.121565,1.121565,1.1215549999999999,1.1215600000000001,4.699999988079071,False
2020-01-01T22:23:00,1.12158,1.12158,1.121545,1.121545,5.639999985694885,False
2020-01-01T22:24:00,1.1215549999999999,1.121605,1.12154,1.12155,62.939999878406525,False
2020-01-01T22:25:00,1.12157,1.12157,1.121565,1.121565,2.6200000047683716,False
2020-01-01T22:26:00,1.121575,1.12158,1.121525,1.121525,5.429999947547913,False
2020-01-01T22:27:00,1.1215199999999999,1.1215199999999999,1.1215199999999999,1.1215199999999999,2.059999942779541,False
2020-01-01T22:28:00,1.121525,1.121525,1.12151,1.121515,6.929999828338623,False
2020-01-01T22:29:00,1.12151,1.1215449999999998,1.12151,1.1215449999999998,13.32999962568283,False
2020-01-01T22:30:00,1.121565,1.12158,1.12149,1.12154,26.059999883174896,False
2020-01-01T22:31:00,1.1215449999999998,1.1215600000000001,1.121535,1.12155,10.290000021457672,False
2020-01-01T22:32:00,1.12154,1.12158,1.12154,1.1215549999999999,7.480000019073486,False
2020-01-01T22:33:00,1.121545,1.121545,1.1215350000000002,1.1215350000000002,5.800000011920929,False
2020-01-01T22:34:00,1.121575,1.121575,1.121515,1.121545,13.280000030994415,False
2020-01-01T22:35:00,1.1215549999999999,1.121585,1.12154,1.121565,10.47000002861023,False
2020-01-01T22:36:00,1.1215600000000001,1.121575,1.1215600000000001,1.12157,8.430000007152557,False
2020-01-01T22:37:00,1.1215899999999999,1.1215899999999999,1.12157,1.121575,7.860000014305115,False
2020-01-01T22:38:00,1.1215899999999999,1.1216,1.121575,1.121585,10.6700000166893,False
2020-01-01T22:39:00,1.1215899999999999,1.1215899999999999,1.1215600000000001,1.1215700000000002,8.410000026226044,False
2020-01-01T22:40:00,1.12158,1.12158,1.12157,1.12157,6.740000009536743,False
2020-01-01T22:41:00,1.121575,1.1216,1.12157,1.1216,11.790000021457672,False
2020-01-01T22:42:00,1.1215950000000001,1.1216050000000002,1.121585,1.121585,10.6700000166893,False
2020-01-01T22:43:00,1.121605,1.12161,1.1215899999999999,1.1216050000000002,17.410000026226044,False
2020-01-01T22:44:00,1.12161,1.1216249999999999,1.12158,1.12158,26.750000059604645,False
2020-01-01T22:45:00,1.1216050000000002,1.12164,1.12158,1.12164,99.82000029087067,False
2020-01-01T22:46:00,1.12163,1.121635,1.121575,1.121605,115.27000039815903,False
2020-01-01T22:47:00,1.1216,1.12164,1.12158,1.1215899999999999,230.41000014543533,False
2020-01-01T22:48:00,1.121585,1.12164,1.12155,1.121585,41.96000009775162,False
2020-01-01T22:49:00,1.121595,1.121645,1.121575,1.121605,98.32000005245209,False
2020-01-01T22:50:00,1.12161,1.1216949999999999,1.1216,1.121655,103.48999959230423,False
2020-01-01T22:51:00,1.12165,1.12167,1.12161,1.12161,254.46999764442444,False
2020-01-01T22:52:00,1.12161,1.121655,1.121585,1.121585,144.63999998569489,False
2020-01-01T22:53:00,1.12158,1.12164,1.1215700000000002,1.12164,30.93999993801117,False
2020-01-01T22:54:00,1.121635,1.12164,1.121585,1.1215950000000001,13.699999988079071,False
2020-01-01T22:55:00,1.1216,1.1216,1.1216,1.1216,1.1200000047683716,False
2020-01-01T22:56:00,1.121585,1.1215899999999999,1.12158,1.1215899999999999,8.980000019073486,False
2020-01-01T22:57:00,1.121585,1.121585,1.12154,1.12155,6.180000007152557,False
2020-01-01T22:58:00,1.121545,1.1215600000000001,1.1215199999999999,1.1215199999999999,16.150000035762787,False
